Date,Time,Traffic Volume,Average Speed (km-h),Occupancy Rate (%),Temperature,Precipitation (mm),Wind Speed (km-h),Visibility (km),Hour of Day,Incident Type,Incident Duration (min),Location_Agra,Location_Allahabad,Location_Bareilly,Location_Faizabad,Location_Ghaziabad,Location_Gorakhpur,Location_Kanpur,Location_Lucknow,Location_Mathura,Location_Varanasi,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Hour,Day,Month,Year,Traffic_Lag_1,Traffic_Lag_2,Traffic_Lag_3
2023-12-23,16:00:00,0.25658536585365854,64,42,0.21951219512195122,0.0,6,10,16,Roadwork,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,23,12,2023,0.7531707317073171,0.18243902439024393,0.5536585365853659
2023-12-23,20:00:00,0.7331707317073171,47,66,0.07317073170731711,0.0,7,10,20,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,23,12,2023,0.25658536585365854,0.7531707317073171,0.18243902439024393
2023-12-23,23:00:00,0.3336585365853658,49,47,0.048780487804878064,0.0,10,10,23,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,23,12,2023,0.7331707317073171,0.25658536585365854,0.7531707317073171
2023-12-24,08:00:00,0.7721951219512195,64,41,0.21951219512195122,0.0,12,10,8,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,24,12,2023,0.3336585365853658,0.7331707317073171,0.25658536585365854
2023-12-24,12:00:00,0.5136585365853659,56,66,0.14634146341463414,0.0,12,10,12,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,24,12,2023,0.7721951219512195,0.3336585365853658,0.7331707317073171
2023-12-24,16:00:00,0.42975609756097566,56,44,0.12195121951219515,0.0,10,10,16,Roadwork,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,24,12,2023,0.5136585365853659,0.7721951219512195,0.3336585365853658
2023-12-24,20:00:00,0.3848780487804878,45,43,0.2682926829268293,0.0,10,10,20,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,24,12,2023,0.42975609756097566,0.5136585365853659,0.7721951219512195
2023-12-24,23:00:00,0.25902439024390245,58,61,0.07317073170731711,0.0,7,10,23,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,24,12,2023,0.3848780487804878,0.42975609756097566,0.5136585365853659
2023-12-25,08:00:00,0.375609756097561,47,33,0.21951219512195122,0.0,10,10,8,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,25,12,2023,0.25902439024390245,0.3848780487804878,0.42975609756097566
2023-12-25,12:00:00,0.4063414634146342,47,62,0.12195121951219515,0.0,11,10,12,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12,25,12,2023,0.375609756097561,0.25902439024390245,0.3848780487804878
2023-12-25,16:00:00,0.40975609756097564,51,52,0.17073170731707318,0.0,9,10,16,Roadwork,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,25,12,2023,0.4063414634146342,0.375609756097561,0.25902439024390245
2023-12-25,20:00:00,0.3463414634146341,57,39,0.17073170731707318,0.0,5,10,20,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,25,12,2023,0.40975609756097564,0.4063414634146342,0.375609756097561
2023-12-25,23:00:00,0.7482926829268293,61,54,0.29268292682926833,0.0,10,10,23,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23,25,12,2023,0.3463414634146341,0.40975609756097564,0.4063414634146342
2023-12-26,08:00:00,0.6224390243902439,49,42,0.07317073170731711,0.0,12,10,8,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,26,12,2023,0.7482926829268293,0.3463414634146341,0.40975609756097564
2023-12-26,12:00:00,0.608780487804878,55,68,0.12195121951219515,0.0,6,10,12,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,26,12,2023,0.6224390243902439,0.7482926829268293,0.3463414634146341
2023-12-26,16:00:00,0.3039024390243903,66,66,0.19512195121951223,0.0,11,10,16,Roadwork,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,26,12,2023,0.608780487804878,0.6224390243902439,0.7482926829268293
2023-12-26,20:00:00,0.7473170731707317,56,43,0.07317073170731711,0.0,6,10,20,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,26,12,2023,0.3039024390243903,0.608780487804878,0.6224390243902439
2023-12-26,23:00:00,0.7521951219512195,41,66,0.12195121951219515,0.0,7,10,23,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23,26,12,2023,0.7473170731707317,0.3039024390243903,0.608780487804878
2023-12-27,08:00:00,0.29756097560975614,61,66,0.17073170731707318,0.0,8,10,8,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,27,12,2023,0.7521951219512195,0.7473170731707317,0.3039024390243903
2023-12-27,12:00:00,0.5024390243902439,66,62,0.048780487804878064,0.0,11,10,12,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,27,12,2023,0.29756097560975614,0.7521951219512195,0.7473170731707317
2023-12-27,16:00:00,0.5648780487804879,55,35,0.14634146341463414,0.0,14,10,16,Roadwork,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,27,12,2023,0.5024390243902439,0.29756097560975614,0.7521951219512195
2023-12-27,20:00:00,0.24390243902439027,55,66,0.21951219512195122,0.0,14,10,20,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,27,12,2023,0.5648780487804879,0.5024390243902439,0.29756097560975614
2023-12-27,23:00:00,0.691219512195122,58,44,0.12195121951219515,0.0,14,10,23,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,27,12,2023,0.24390243902439027,0.5648780487804879,0.5024390243902439
2023-12-28,08:00:00,0.29268292682926833,51,44,0.0975609756097561,0.0,9,10,8,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,28,12,2023,0.691219512195122,0.24390243902439027,0.5648780487804879
2023-12-28,12:00:00,0.5531707317073171,55,54,0.24390243902439027,0.0,10,10,12,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,28,12,2023,0.29268292682926833,0.691219512195122,0.24390243902439027
2023-12-28,16:00:00,0.6097560975609756,60,32,0.048780487804878064,0.0,11,10,16,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,28,12,2023,0.5531707317073171,0.29268292682926833,0.691219512195122
2023-12-28,20:00:00,0.5404878048780488,68,48,0.21951219512195122,0.0,10,10,20,Roadwork,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,28,12,2023,0.6097560975609756,0.5531707317073171,0.29268292682926833
2023-12-28,23:00:00,0.5414634146341464,60,60,0.19512195121951223,0.0,9,10,23,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,28,12,2023,0.5404878048780488,0.6097560975609756,0.5531707317073171
2023-12-29,08:00:00,0.5097560975609756,49,69,0.21951219512195122,0.0,5,10,8,None,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,29,12,2023,0.5414634146341464,0.5404878048780488,0.6097560975609756
2023-12-29,12:00:00,0.748780487804878,57,74,0.07317073170731711,0.0,8,10,12,None,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,29,12,2023,0.5097560975609756,0.5414634146341464,0.5404878048780488
2023-12-29,16:00:00,0.10048780487804879,44,55,0.0975609756097561,0.0,12,10,16,Roadwork,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16,29,12,2023,0.748780487804878,0.5097560975609756,0.5414634146341464
2023-12-29,20:00:00,0.5965853658536585,49,72,0.17073170731707318,0.0,10,10,20,None,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,29,12,2023,0.10048780487804879,0.748780487804878,0.5097560975609756
2023-12-29,23:00:00,0.5560975609756098,51,68,0.12195121951219515,0.0,8,10,23,None,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,29,12,2023,0.5965853658536585,0.10048780487804879,0.748780487804878
2023-12-30,08:00:00,0.6307317073170732,67,48,0.24390243902439027,0.0,5,10,8,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,30,12,2023,0.5560975609756098,0.5965853658536585,0.10048780487804879
2023-12-30,12:00:00,0.09902439024390244,47,36,0.048780487804878064,0.0,10,10,12,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,30,12,2023,0.6307317073170732,0.5560975609756098,0.5965853658536585
2023-12-30,16:00:00,0.31463414634146336,51,37,0.21951219512195122,0.0,14,10,16,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,30,12,2023,0.09902439024390244,0.6307317073170732,0.5560975609756098
2023-12-30,20:00:00,0.6053658536585366,48,41,0.19512195121951223,0.0,5,10,20,Roadwork,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,30,12,2023,0.31463414634146336,0.09902439024390244,0.6307317073170732
2023-12-30,23:00:00,0.31463414634146336,54,58,0.24390243902439027,0.0,12,10,23,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,30,12,2023,0.6053658536585366,0.31463414634146336,0.09902439024390244
2023-12-31,08:00:00,0.3697560975609756,62,70,0.24390243902439027,0.0,8,10,8,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,31,12,2023,0.31463414634146336,0.6053658536585366,0.31463414634146336
2023-12-31,12:00:00,0.5190243902439025,41,36,0.14634146341463414,0.0,5,10,12,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,31,12,2023,0.3697560975609756,0.31463414634146336,0.6053658536585366
2023-12-31,16:00:00,0.36390243902439023,54,67,0.17073170731707318,0.0,6,10,16,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,31,12,2023,0.5190243902439025,0.3697560975609756,0.31463414634146336
2023-12-31,20:00:00,0.26390243902439026,65,67,0.12195121951219515,0.0,12,10,20,Roadwork,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,31,12,2023,0.36390243902439023,0.5190243902439025,0.3697560975609756
2023-12-31,23:00:00,0.40146341463414636,44,36,0.048780487804878064,0.0,7,10,23,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,31,12,2023,0.26390243902439026,0.36390243902439023,0.5190243902439025
2023-12-01,08:00:00,0.6341463414634146,40,60,0.14634146341463414,0.0,10,7,7,None,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,1,12,2023,0.40146341463414636,0.26390243902439026,0.36390243902439023
2023-12-01,12:00:00,0.24390243902439027,35,75,0.21951219512195122,0.0,5,6,11,None,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,1,12,2023,0.6341463414634146,0.40146341463414636,0.26390243902439026
2023-12-01,16:00:00,0.14634146341463414,50,50,0.2682926829268293,0.0,8,8,15,Roadwork,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16,1,12,2023,0.24390243902439027,0.6341463414634146,0.40146341463414636
2023-12-01,20:00:00,0.19512195121951217,30,80,0.19512195121951223,0.0,14,5,17,Accident,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,1,12,2023,0.14634146341463414,0.24390243902439027,0.6341463414634146
2023-12-01,23:00:00,0.14146341463414633,45,65,0.12195121951219515,1.0,10,6,20,None,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,1,12,2023,0.19512195121951217,0.14634146341463414,0.24390243902439027
2023-12-02,08:00:00,0.24878048780487802,45,55,0.17073170731707318,0.0,9,8,7,None,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,2,12,2023,0.14146341463414633,0.19512195121951217,0.14634146341463414
2023-12-02,12:00:00,0.18536585365853656,38,70,0.24390243902439027,0.0,10,7,11,Roadwork,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,2,12,2023,0.24878048780487802,0.14146341463414633,0.19512195121951217
2023-12-02,16:00:00,0.31707317073170727,30,80,0.29268292682926833,0.0,12,6,15,Accident,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16,2,12,2023,0.18536585365853656,0.24878048780487802,0.14146341463414633
2023-12-02,20:00:00,0.13170731707317074,35,65,0.21951219512195122,0.0,11,7,17,None,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,2,12,2023,0.31707317073170727,0.18536585365853656,0.24878048780487802
2023-12-02,23:00:00,0.07804878048780486,50,50,0.14634146341463414,1.0,9,8,20,Roadwork,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,2,12,2023,0.13170731707317074,0.31707317073170727,0.18536585365853656
2023-12-03,08:00:00,0.29268292682926833,42,60,0.12195121951219515,0.0,11,7,7,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,3,12,2023,0.07804878048780486,0.13170731707317074,0.31707317073170727
2023-12-03,12:00:00,0.13658536585365852,48,55,0.17073170731707318,0.0,10,8,11,Roadwork,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,3,12,2023,0.29268292682926833,0.07804878048780486,0.13170731707317074
2023-12-03,16:00:00,0.2682926829268293,28,85,0.24390243902439027,0.0,14,6,15,Accident,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,3,12,2023,0.13658536585365852,0.29268292682926833,0.07804878048780486
2023-12-03,20:00:00,0.31707317073170727,50,55,0.2682926829268293,0.0,10,8,17,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20,3,12,2023,0.2682926829268293,0.13658536585365852,0.29268292682926833
2023-12-03,23:00:00,0.3414634146341463,40,70,0.17073170731707318,0.0,12,7,20,Roadwork,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,23,3,12,2023,0.31707317073170727,0.2682926829268293,0.13658536585365852
2023-12-04,08:00:00,0.19512195121951217,46,58,0.14634146341463414,0.0,12,8,7,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,4,12,2023,0.3414634146341463,0.31707317073170727,0.2682926829268293
2023-12-04,12:00:00,0.14146341463414633,40,65,0.21951219512195122,0.0,11,7,11,Roadwork,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,4,12,2023,0.19512195121951217,0.3414634146341463,0.31707317073170727
2023-12-04,16:00:00,0.29268292682926833,32,75,0.2682926829268293,0.0,9,8,15,Accident,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,4,12,2023,0.14146341463414633,0.19512195121951217,0.3414634146341463
2023-12-04,20:00:00,0.24390243902439027,38,65,0.19512195121951223,0.0,13,6,17,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,4,12,2023,0.29268292682926833,0.14146341463414633,0.19512195121951217
2023-12-04,23:00:00,0.7307317073170732,30,80,0.12195121951219515,1.0,11,6,20,Roadwork,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,4,12,2023,0.24390243902439027,0.29268292682926833,0.14146341463414633
2023-12-05,08:00:00,0.8536585365853658,44,62,0.17073170731707318,0.0,10,7,7,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,5,12,2023,0.7307317073170732,0.24390243902439027,0.29268292682926833
2023-12-05,12:00:00,0.6097560975609756,35,70,0.21951219512195122,0.0,12,6,11,Roadwork,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,5,12,2023,0.8536585365853658,0.7307317073170732,0.24390243902439027
2023-12-05,16:00:00,0.4878048780487805,52,55,0.2682926829268293,0.0,9,8,15,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,5,12,2023,0.6097560975609756,0.8536585365853658,0.7307317073170732
2023-12-05,20:00:00,0.47804878048780486,28,80,0.21951219512195122,1.0,14,5,17,Accident,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,5,12,2023,0.4878048780487805,0.6097560975609756,0.8536585365853658
2023-12-05,23:00:00,0.6097560975609756,42,65,0.14634146341463414,1.0,10,7,20,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,5,12,2023,0.47804878048780486,0.4878048780487805,0.6097560975609756
2023-12-06,08:00:00,0.6585365853658537,48,58,0.19512195121951223,0.0,11,8,7,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,6,12,2023,0.6097560975609756,0.47804878048780486,0.4878048780487805
2023-12-06,12:00:00,0.575609756097561,40,60,0.24390243902439027,0.0,10,7,11,Roadwork,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,6,12,2023,0.6585365853658537,0.6097560975609756,0.47804878048780486
2023-12-06,16:00:00,0.5853658536585367,30,75,0.3170731707317074,0.0,12,6,15,Accident,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,6,12,2023,0.575609756097561,0.6585365853658537,0.6097560975609756
2023-12-06,20:00:00,0.14634146341463414,36,65,0.21951219512195122,0.0,13,7,17,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,6,12,2023,0.5853658536585367,0.575609756097561,0.6585365853658537
2023-12-06,23:00:00,0.17073170731707318,28,80,0.12195121951219515,1.0,11,6,20,Roadwork,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,6,12,2023,0.14634146341463414,0.5853658536585367,0.575609756097561
2023-12-07,08:00:00,0.12682926829268293,42,65,0.21951219512195122,0.0,12,7,7,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,7,12,2023,0.17073170731707318,0.14634146341463414,0.5853658536585367
2023-12-07,12:00:00,0.24390243902439027,35,75,0.2682926829268293,0.0,10,6,11,Roadwork,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,7,12,2023,0.12682926829268293,0.17073170731707318,0.14634146341463414
2023-12-07,16:00:00,0.5853658536585367,50,55,0.3170731707317074,0.0,9,8,15,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,7,12,2023,0.24390243902439027,0.12682926829268293,0.17073170731707318
2023-12-07,20:00:00,0.6341463414634146,30,80,0.24390243902439027,0.0,13,7,17,Accident,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,7,12,2023,0.5853658536585367,0.24390243902439027,0.12682926829268293
2023-12-07,23:00:00,0.18536585365853656,40,70,0.17073170731707318,1.0,11,6,20,Roadwork,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,23,7,12,2023,0.6341463414634146,0.5853658536585367,0.24390243902439027
2023-12-08,08:00:00,0.23902439024390246,50,55,0.14634146341463414,0.0,10,8,7,None,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,12,2023,0.18536585365853656,0.6341463414634146,0.5853658536585367
2023-12-08,12:00:00,0.24390243902439027,40,60,0.21951219512195122,0.0,12,7,11,Roadwork,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,8,12,2023,0.23902439024390246,0.18536585365853656,0.6341463414634146
2023-12-08,16:00:00,0.2829268292682927,28,75,0.29268292682926833,0.0,11,6,15,Accident,25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16,8,12,2023,0.24390243902439027,0.23902439024390246,0.18536585365853656
2023-12-08,20:00:00,0.23902439024390246,35,65,0.21951219512195122,0.0,12,7,17,None,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,8,12,2023,0.2829268292682927,0.24390243902439027,0.23902439024390246
2023-12-08,23:00:00,0.31707317073170727,30,80,0.12195121951219515,1.0,10,6,20,Roadwork,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,8,12,2023,0.23902439024390246,0.2829268292682927,0.24390243902439027
2023-12-09,08:00:00,0.36585365853658536,44,62,0.17073170731707318,0.0,11,8,7,None,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,9,12,2023,0.31707317073170727,0.23902439024390246,0.2829268292682927
2023-12-09,12:00:00,0.4878048780487805,35,70,0.24390243902439027,0.0,10,7,11,Roadwork,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,9,12,2023,0.36585365853658536,0.31707317073170727,0.23902439024390246
2023-12-09,16:00:00,0.4390243902439025,50,55,0.3170731707317074,0.0,9,8,15,None,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16,9,12,2023,0.4878048780487805,0.36585365853658536,0.31707317073170727
2023-12-09,20:00:00,0.12195121951219512,30,80,0.21951219512195122,1.0,12,6,17,Accident,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,9,12,2023,0.4390243902439025,0.4878048780487805,0.36585365853658536
2023-12-09,23:00:00,0.31707317073170727,40,65,0.17073170731707318,1.0,10,7,20,Roadwork,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,9,12,2023,0.12195121951219512,0.4390243902439025,0.4878048780487805
2023-12-10,08:00:00,0.36585365853658536,46,60,0.19512195121951223,0.0,12,8,7,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,10,12,2023,0.31707317073170727,0.12195121951219512,0.4390243902439025
2023-12-10,12:00:00,0.14634146341463414,40,65,0.21951219512195122,0.0,10,7,11,Roadwork,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,10,12,2023,0.36585365853658536,0.31707317073170727,0.12195121951219512
2023-12-10,16:00:00,0.5951219512195122,30,80,0.3170731707317074,0.0,11,6,15,Accident,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,10,12,2023,0.14634146341463414,0.36585365853658536,0.31707317073170727
2023-12-10,20:00:00,0.6341463414634146,36,65,0.21951219512195122,0.0,13,7,17,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20,10,12,2023,0.5951219512195122,0.14634146341463414,0.36585365853658536
2023-12-10,23:00:00,0.31707317073170727,28,80,0.12195121951219515,1.0,10,6,20,Roadwork,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,23,10,12,2023,0.6341463414634146,0.5951219512195122,0.14634146341463414
2023-12-11,08:00:00,0.4878048780487805,40,75,0.14634146341463414,0.5,10,5,8,Accident,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,11,12,2023,0.31707317073170727,0.6341463414634146,0.5951219512195122
2023-12-11,12:00:00,0.6341463414634146,35,80,0.17073170731707318,0.0,8,6,9,Congestion,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,11,12,2023,0.4878048780487805,0.31707317073170727,0.6341463414634146
2023-12-11,16:00:00,0.5853658536585367,38,78,0.19512195121951223,0.1,12,4,10,Breakdown,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,11,12,2023,0.6341463414634146,0.4878048780487805,0.31707317073170727
2023-12-11,20:00:00,0.6829268292682927,42,85,0.21951219512195122,0.0,9,7,11,Heavy Traffic,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,11,12,2023,0.5853658536585367,0.6341463414634146,0.4878048780487805
2023-12-11,23:00:00,0.7317073170731707,45,82,0.24390243902439027,0.2,11,5,12,Roadwork,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,11,12,2023,0.6829268292682927,0.5853658536585367,0.6341463414634146
2023-12-12,08:00:00,0.5365853658536586,39,76,0.12195121951219515,0.3,13,4,8,Accident,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,12,12,2023,0.7317073170731707,0.6829268292682927,0.5853658536585367
2023-12-12,12:00:00,0.6097560975609756,37,79,0.14634146341463414,0.0,10,6,9,Congestion,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,12,12,2023,0.5365853658536586,0.7317073170731707,0.6829268292682927
2023-12-12,16:00:00,0.6585365853658537,36,81,0.17073170731707318,0.1,12,5,10,Breakdown,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,12,12,2023,0.6097560975609756,0.5365853658536586,0.7317073170731707
2023-12-12,20:00:00,0.7073170731707318,43,83,0.19512195121951223,0.0,9,7,11,Heavy Traffic,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,12,12,2023,0.6585365853658537,0.6097560975609756,0.5365853658536586
2023-12-12,23:00:00,0.7560975609756098,44,86,0.21951219512195122,0.4,14,6,12,Roadwork,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,12,12,2023,0.7073170731707318,0.6585365853658537,0.6097560975609756
2023-12-13,08:00:00,0.5121951219512195,38,77,0.0975609756097561,0.1,9,6,8,Accident,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,13,12,2023,0.7560975609756098,0.7073170731707318,0.6585365853658537
2023-12-13,12:00:00,0.5853658536585367,36,79,0.12195121951219515,0.0,11,5,9,Congestion,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,13,12,2023,0.5121951219512195,0.7560975609756098,0.7073170731707318
2023-12-13,16:00:00,0.6341463414634146,37,80,0.14634146341463414,0.2,10,4,10,Breakdown,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,13,12,2023,0.5853658536585367,0.5121951219512195,0.7560975609756098
2023-12-13,20:00:00,0.6829268292682927,41,84,0.17073170731707318,0.0,12,6,11,Heavy Traffic,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,13,12,2023,0.6341463414634146,0.5853658536585367,0.5121951219512195
2023-12-13,23:00:00,0.7317073170731707,43,82,0.19512195121951223,0.3,14,7,12,Roadwork,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,13,12,2023,0.6829268292682927,0.6341463414634146,0.5853658536585367
2023-12-14,08:00:00,0.5365853658536586,39,78,0.14634146341463414,0.4,9,5,8,Accident,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,14,12,2023,0.7317073170731707,0.6829268292682927,0.6341463414634146
2023-12-14,12:00:00,0.6097560975609756,36,80,0.17073170731707318,0.0,8,4,9,Congestion,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,14,12,2023,0.5365853658536586,0.7317073170731707,0.6829268292682927
2023-12-14,16:00:00,0.6585365853658537,38,83,0.19512195121951223,0.1,10,6,10,Breakdown,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,14,12,2023,0.6097560975609756,0.5365853658536586,0.7317073170731707
2023-12-14,20:00:00,0.7073170731707318,42,85,0.21951219512195122,0.0,12,7,11,Heavy Traffic,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,14,12,2023,0.6585365853658537,0.6097560975609756,0.5365853658536586
2023-12-14,23:00:00,0.7560975609756098,44,87,0.24390243902439027,0.2,11,5,12,Roadwork,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,23,14,12,2023,0.7073170731707318,0.6585365853658537,0.6097560975609756
